user,run,globalset,userset,comboset
USER1,Run2,1.0,1.0,1.0
USER1,Run3,1.0,1.0,1.0
USER1,Run4,0.6,1.0,0.933333333333
USER1,Run5,1.0,1.0,1.0
USER1,Run6,0.666666666667,1.0,1.0
USER1,Run9,0.933333333333,0.933333333333,0.933333333333
USER1,Run10,1.0,1.0,1.0
USER1,Run11,0.933333333333,0.933333333333,1.0
USER1,Run13,0.933333333333,0.933333333333,1.0
USER1,Run14,1.0,1.0,1.0
USER1,Run18,0.8,0.933333333333,1.0
USER1,Run20,0.933333333333,1.0,1.0
USER1,Run22,0.933333333333,0.933333333333,0.933333333333
USER1,Run23,1.0,1.0,1.0
USER1,Run24,0.933333333333,1.0,1.0
USER2,Run1,0.636363636364,0.818181818182,0.727272727273
USER2,Run2,0.545454545455,0.727272727273,0.545454545455
USER2,Run3,0.454545454545,1.0,0.727272727273
USER2,Run4,0.454545454545,0.909090909091,0.636363636364
USER2,Run7,0.545454545455,0.909090909091,0.727272727273
USER2,Run8,0.727272727273,0.818181818182,0.818181818182
USER2,Run10,0.727272727273,0.727272727273,0.818181818182
USER2,Run12,0.636363636364,1.0,0.636363636364
USER2,Run13,0.909090909091,0.636363636364,0.727272727273
USER2,Run14,0.545454545455,0.818181818182,0.818181818182
USER2,Run15,1.0,0.727272727273,0.909090909091
USER2,Run16,0.727272727273,0.545454545455,0.727272727273
USER2,Run17,0.727272727273,0.727272727273,0.727272727273
USER2,Run18,0.636363636364,1.0,0.818181818182
USER2,Run20,0.818181818182,1.0,0.909090909091
USER2,Run22,0.454545454545,1.0,0.727272727273
USER2,Run24,0.727272727273,0.818181818182,0.727272727273
USER3,Run1,1.0,0.785714285714,1.0
USER3,Run2,0.928571428571,0.5,1.0
USER3,Run4,0.571428571429,0.857142857143,0.928571428571
USER3,Run5,0.928571428571,0.928571428571,1.0
USER3,Run6,0.857142857143,0.785714285714,0.928571428571
USER3,Run7,0.928571428571,0.785714285714,0.928571428571
USER3,Run8,0.857142857143,0.714285714286,0.857142857143
USER3,Run9,0.785714285714,0.857142857143,0.857142857143
USER3,Run10,0.928571428571,0.785714285714,0.928571428571
USER3,Run11,0.428571428571,0.714285714286,0.571428571429
USER3,Run13,0.785714285714,0.5,0.857142857143
USER3,Run14,0.785714285714,0.785714285714,0.857142857143
USER3,Run15,0.857142857143,0.928571428571,0.857142857143
USER3,Run16,0.5,0.928571428571,0.928571428571
USER3,Run17,1.0,0.785714285714,1.0
USER3,Run18,0.928571428571,0.857142857143,1.0
USER3,Run19,0.785714285714,0.857142857143,0.928571428571
USER3,Run21,0.785714285714,0.857142857143,0.857142857143
USER3,Run23,0.928571428571,0.857142857143,0.928571428571
USER3,Run24,0.857142857143,0.857142857143,1.0
USER3,Run25,0.928571428571,0.928571428571,0.928571428571
USER4,Run2,0.545454545455,0.454545454545,0.636363636364
USER4,Run3,0.636363636364,0.363636363636,0.545454545455
USER4,Run4,0.454545454545,0.363636363636,0.363636363636
USER4,Run5,0.545454545455,0.454545454545,0.545454545455
USER4,Run8,0.636363636364,0.363636363636,0.545454545455
USER4,Run9,0.545454545455,0.545454545455,0.545454545455
USER4,Run10,0.454545454545,0.636363636364,0.454545454545
USER4,Run12,0.454545454545,0.363636363636,0.454545454545
USER4,Run14,0.636363636364,0.363636363636,0.545454545455
USER4,Run16,0.636363636364,0.363636363636,0.636363636364
USER4,Run17,0.545454545455,0.454545454545,0.636363636364
USER4,Run23,0.454545454545,0.545454545455,0.454545454545
USER4,Run24,0.636363636364,0.272727272727,0.545454545455
USER4,Run25,0.636363636364,0.545454545455,0.636363636364
USER5,Run1,0.666666666667,0.416666666667,0.5
USER5,Run2,0.416666666667,0.583333333333,0.5
USER5,Run3,0.666666666667,0.583333333333,0.75
USER5,Run4,0.583333333333,0.583333333333,0.583333333333
USER5,Run5,0.5,0.583333333333,0.5
USER5,Run6,0.5,0.416666666667,0.5
USER5,Run9,0.416666666667,0.75,0.75
USER5,Run10,0.583333333333,0.5,0.583333333333
USER5,Run11,0.333333333333,0.75,0.666666666667
USER5,Run12,0.75,0.583333333333,0.75
USER5,Run14,0.666666666667,0.75,0.75
USER5,Run15,0.5,0.833333333333,0.666666666667
USER5,Run16,0.75,0.833333333333,0.833333333333
USER5,Run19,0.333333333333,0.583333333333,0.5
USER5,Run20,0.75,0.5,0.5
USER5,Run22,0.75,0.5,0.833333333333
USER5,Run23,0.5,0.583333333333,0.416666666667
USER5,Run25,0.916666666667,0.833333333333,0.916666666667
USER6,Run2,0.9,0.9,0.9
USER6,Run5,0.4,0.8,0.9
USER6,Run7,0.7,0.6,0.7
USER6,Run8,1.0,0.8,1.0
USER6,Run11,1.0,0.8,1.0
USER6,Run13,0.4,0.7,0.7
USER6,Run15,0.7,0.8,0.9
USER6,Run16,0.8,0.9,0.9
USER6,Run17,0.9,0.9,1.0
USER6,Run19,0.8,0.8,0.8
USER6,Run20,0.5,0.7,0.6
USER6,Run21,0.6,0.8,0.8
USER6,Run22,0.8,0.8,0.8
USER6,Run24,0.8,0.8,0.8
USER7,Run2,0.8,0.7,0.8
USER7,Run3,0.7,0.8,0.7
USER7,Run4,0.6,0.6,0.5
USER7,Run5,0.6,0.8,0.8
USER7,Run6,0.8,0.7,0.8
USER7,Run8,0.8,0.6,0.7
USER7,Run10,0.8,0.7,0.9
USER7,Run11,0.7,0.6,0.8
USER7,Run12,0.8,0.5,0.7
USER7,Run14,0.8,0.6,0.7
USER7,Run15,0.6,0.7,0.8
USER7,Run16,0.8,0.5,0.7
USER7,Run17,0.8,0.7,0.8
USER7,Run18,0.8,0.7,0.8
USER7,Run20,0.7,0.8,0.7
USER7,Run24,0.7,0.6,0.8
USER7,Run25,0.7,0.6,0.7
USER8,Run1,0.846153846154,0.923076923077,0.923076923077
USER8,Run7,0.692307692308,0.923076923077,0.923076923077
USER8,Run10,0.769230769231,0.923076923077,0.923076923077
USER8,Run11,0.769230769231,0.923076923077,0.923076923077
USER8,Run14,0.615384615385,0.923076923077,0.923076923077
USER8,Run16,0.923076923077,0.923076923077,0.923076923077
USER8,Run17,0.846153846154,0.923076923077,0.923076923077
USER8,Run18,0.769230769231,0.923076923077,0.846153846154
USER8,Run19,0.769230769231,0.923076923077,0.923076923077
USER8,Run20,0.769230769231,0.923076923077,0.923076923077
USER8,Run21,0.846153846154,0.923076923077,0.923076923077
USER8,Run22,0.769230769231,0.846153846154,0.923076923077
USER8,Run23,0.769230769231,0.923076923077,0.923076923077
USER8,Run25,0.923076923077,0.923076923077,0.923076923077
USER9,Run1,0.785714285714,0.571428571429,0.785714285714
USER9,Run2,0.642857142857,0.714285714286,0.714285714286
USER9,Run3,0.714285714286,0.928571428571,0.785714285714
USER9,Run5,0.642857142857,0.785714285714,0.785714285714
USER9,Run6,0.785714285714,0.714285714286,0.785714285714
USER9,Run7,0.857142857143,0.714285714286,0.857142857143
USER9,Run9,0.714285714286,0.714285714286,0.714285714286
USER9,Run10,0.642857142857,0.714285714286,0.642857142857
USER9,Run12,0.714285714286,0.714285714286,0.785714285714
USER9,Run15,0.785714285714,0.714285714286,0.857142857143
USER9,Run18,0.928571428571,0.785714285714,1.0
USER9,Run19,0.857142857143,0.785714285714,0.857142857143
USER9,Run20,0.785714285714,0.571428571429,0.857142857143
USER9,Run22,0.785714285714,0.714285714286,0.714285714286
USER9,Run23,0.642857142857,0.785714285714,0.714285714286
USER9,Run25,0.785714285714,0.642857142857,0.714285714286
USER10,Run1,1.0,1.0,1.0
USER10,Run3,1.0,0.916666666667,1.0
USER10,Run5,0.833333333333,1.0,0.833333333333
USER10,Run6,0.666666666667,0.916666666667,1.0
USER10,Run8,0.666666666667,1.0,1.0
USER10,Run9,0.666666666667,0.833333333333,0.916666666667
USER10,Run13,0.916666666667,0.666666666667,0.916666666667
USER10,Run14,0.75,0.916666666667,0.916666666667
USER10,Run15,1.0,0.666666666667,1.0
USER10,Run17,1.0,0.916666666667,1.0
USER10,Run18,0.666666666667,0.916666666667,1.0
USER10,Run19,0.916666666667,1.0,1.0
USER10,Run20,1.0,0.916666666667,1.0
USER10,Run22,0.916666666667,0.916666666667,1.0
USER10,Run23,0.916666666667,0.916666666667,0.916666666667
USER10,Run25,1.0,1.0,1.0
USER11,Run2,0.833333333333,1.0,0.833333333333
USER11,Run3,0.75,1.0,0.916666666667
USER11,Run7,0.916666666667,0.916666666667,0.916666666667
USER11,Run10,0.833333333333,1.0,0.833333333333
USER11,Run11,0.916666666667,0.916666666667,0.916666666667
USER11,Run12,0.833333333333,0.916666666667,0.916666666667
USER11,Run14,0.916666666667,0.916666666667,0.916666666667
USER11,Run15,0.916666666667,0.916666666667,0.916666666667
USER11,Run16,0.916666666667,0.916666666667,0.916666666667
USER11,Run17,0.916666666667,0.916666666667,0.916666666667
USER11,Run21,0.666666666667,0.916666666667,0.916666666667
USER11,Run22,0.75,1.0,0.916666666667
USER11,Run23,0.833333333333,0.916666666667,0.916666666667
USER11,Run24,0.916666666667,1.0,0.916666666667
USER11,Run25,0.916666666667,0.916666666667,0.916666666667
USER12,Run1,0.857142857143,0.714285714286,0.857142857143
USER12,Run3,0.642857142857,0.642857142857,0.785714285714
USER12,Run4,0.642857142857,0.714285714286,0.571428571429
USER12,Run7,0.642857142857,0.714285714286,0.714285714286
USER12,Run8,0.714285714286,0.642857142857,0.642857142857
USER12,Run9,0.857142857143,0.642857142857,0.785714285714
USER12,Run10,0.571428571429,0.642857142857,0.714285714286
USER12,Run11,0.785714285714,0.785714285714,0.785714285714
USER12,Run12,0.857142857143,0.785714285714,0.785714285714
USER12,Run13,0.642857142857,0.785714285714,0.714285714286
USER12,Run14,0.785714285714,0.571428571429,0.928571428571
USER12,Run15,0.714285714286,0.785714285714,0.785714285714
USER12,Run16,0.714285714286,0.642857142857,0.785714285714
USER12,Run18,0.714285714286,0.571428571429,0.714285714286
USER12,Run19,0.857142857143,0.642857142857,0.785714285714
USER12,Run21,0.642857142857,0.714285714286,0.714285714286
USER12,Run22,0.642857142857,0.571428571429,0.785714285714
USER12,Run24,0.785714285714,0.642857142857,0.857142857143
USER12,Run25,0.642857142857,0.642857142857,0.785714285714
USER13,Run1,0.857142857143,0.857142857143,0.857142857143
USER13,Run2,0.714285714286,0.714285714286,0.714285714286
USER13,Run5,0.571428571429,1.0,0.857142857143
USER13,Run6,0.714285714286,0.857142857143,0.857142857143
USER13,Run7,0.857142857143,0.714285714286,0.857142857143
USER13,Run9,0.714285714286,0.714285714286,0.714285714286
USER13,Run11,0.857142857143,0.428571428571,0.857142857143
USER13,Run12,1.0,0.857142857143,1.0
USER13,Run13,0.857142857143,0.857142857143,0.857142857143
USER13,Run15,0.714285714286,0.714285714286,1.0
USER13,Run16,1.0,0.714285714286,1.0
USER13,Run17,0.857142857143,0.857142857143,1.0
USER13,Run18,0.714285714286,0.714285714286,0.857142857143
USER13,Run19,0.857142857143,0.571428571429,0.857142857143
USER13,Run20,0.857142857143,0.714285714286,0.857142857143
USER13,Run21,0.714285714286,1.0,1.0
USER13,Run22,0.857142857143,1.0,0.857142857143
USER13,Run23,1.0,0.857142857143,1.0
USER13,Run24,0.857142857143,0.857142857143,0.857142857143
USER14,Run1,0.777777777778,0.888888888889,0.777777777778
USER14,Run2,0.555555555556,0.555555555556,0.555555555556
USER14,Run3,0.555555555556,0.777777777778,0.777777777778
USER14,Run4,0.666666666667,0.666666666667,0.777777777778
USER14,Run5,0.777777777778,0.666666666667,0.777777777778
USER14,Run6,0.666666666667,0.666666666667,0.666666666667
USER14,Run7,0.555555555556,0.333333333333,0.666666666667
USER14,Run8,0.777777777778,0.333333333333,0.666666666667
USER14,Run9,0.777777777778,0.888888888889,0.777777777778
USER14,Run10,0.555555555556,0.666666666667,0.666666666667
USER14,Run13,0.777777777778,0.555555555556,0.777777777778
USER14,Run14,0.777777777778,0.777777777778,0.777777777778
USER14,Run15,0.666666666667,0.666666666667,0.777777777778
USER14,Run17,0.777777777778,0.555555555556,0.777777777778
USER14,Run18,0.666666666667,0.555555555556,0.555555555556
USER14,Run19,0.888888888889,0.777777777778,1.0
USER14,Run21,0.666666666667,0.666666666667,0.777777777778
USER14,Run23,0.666666666667,0.777777777778,0.666666666667
USER15,Run3,0.9,0.8,0.9
USER15,Run4,0.9,0.8,1.0
USER15,Run5,0.8,0.7,0.7
USER15,Run7,0.8,0.6,0.8
USER15,Run8,1.0,0.8,0.9
USER15,Run10,0.9,0.9,0.9
USER15,Run12,1.0,0.8,1.0
USER15,Run15,0.7,0.9,0.8
USER15,Run17,0.8,0.8,0.8
USER15,Run18,0.7,0.7,0.8
USER15,Run19,0.9,0.9,0.9
USER15,Run20,0.8,0.6,0.8
USER15,Run22,0.9,0.9,1.0
USER15,Run24,1.0,0.8,1.0
USER16,Run1,0.777777777778,0.888888888889,0.777777777778
USER16,Run3,0.777777777778,0.777777777778,0.777777777778
USER16,Run4,0.333333333333,0.888888888889,0.777777777778
USER16,Run5,0.777777777778,0.888888888889,0.777777777778
USER16,Run6,0.666666666667,0.888888888889,0.888888888889
USER16,Run7,0.666666666667,0.888888888889,0.777777777778
USER16,Run8,0.666666666667,0.777777777778,0.777777777778
USER16,Run9,0.777777777778,0.777777777778,0.777777777778
USER16,Run10,0.888888888889,0.777777777778,0.888888888889
USER16,Run11,0.888888888889,0.888888888889,0.888888888889
USER16,Run13,0.555555555556,0.777777777778,0.777777777778
USER16,Run14,0.666666666667,0.888888888889,0.888888888889
USER16,Run16,0.888888888889,0.888888888889,0.888888888889
USER16,Run18,0.777777777778,0.888888888889,0.888888888889
USER16,Run19,0.888888888889,0.888888888889,0.888888888889
USER16,Run21,0.888888888889,0.888888888889,0.888888888889
USER16,Run22,0.777777777778,0.888888888889,0.777777777778
USER16,Run24,0.666666666667,0.888888888889,0.777777777778
USER16,Run25,0.888888888889,0.888888888889,0.888888888889
USER17,Run1,1.0,0.875,1.0
USER17,Run2,0.625,1.0,1.0
USER17,Run5,0.75,0.875,0.75
USER17,Run6,0.875,0.875,0.875
USER17,Run9,0.75,0.75,0.75
USER17,Run10,0.625,0.875,0.875
USER17,Run11,0.75,0.875,0.75
USER17,Run12,0.875,1.0,0.875
USER17,Run13,0.75,1.0,1.0
USER17,Run16,1.0,0.875,1.0
USER17,Run18,0.75,1.0,1.0
USER17,Run19,0.875,1.0,1.0
USER17,Run21,0.75,1.0,1.0
USER17,Run23,0.75,1.0,0.75
USER17,Run25,1.0,1.0,1.0
USER18,Run1,1.0,0.857142857143,0.928571428571
USER18,Run2,0.857142857143,0.642857142857,0.785714285714
USER18,Run3,0.857142857143,0.642857142857,0.928571428571
USER18,Run5,0.785714285714,0.642857142857,0.857142857143
USER18,Run8,0.857142857143,0.714285714286,0.857142857143
USER18,Run9,0.857142857143,0.642857142857,0.857142857143
USER18,Run11,0.857142857143,0.714285714286,0.928571428571
USER18,Run14,1.0,0.642857142857,0.928571428571
USER18,Run17,0.928571428571,0.642857142857,0.928571428571
USER18,Run20,0.642857142857,0.857142857143,0.785714285714
USER18,Run21,0.714285714286,0.714285714286,0.714285714286
USER18,Run22,0.928571428571,0.714285714286,1.0
USER18,Run23,0.571428571429,0.785714285714,0.642857142857
USER19,Run1,1.0,1.0,1.0
USER19,Run2,0.888888888889,1.0,0.888888888889
USER19,Run4,0.555555555556,1.0,1.0
USER19,Run6,0.555555555556,0.888888888889,1.0
USER19,Run7,1.0,0.888888888889,1.0
USER19,Run8,0.666666666667,1.0,1.0
USER19,Run9,1.0,1.0,1.0
USER19,Run12,1.0,1.0,1.0
USER19,Run13,1.0,1.0,1.0
USER19,Run14,0.888888888889,1.0,1.0
USER19,Run17,1.0,1.0,1.0
USER19,Run18,0.888888888889,1.0,0.888888888889
USER19,Run19,1.0,0.888888888889,1.0
USER19,Run20,1.0,1.0,1.0
USER19,Run21,1.0,1.0,1.0
USER19,Run23,1.0,0.888888888889,1.0
USER19,Run24,1.0,1.0,1.0
USER19,Run25,1.0,1.0,1.0
USER20,Run1,0.6,0.9,0.9
USER20,Run4,0.9,0.9,0.9
USER20,Run5,0.5,0.9,0.9
USER20,Run6,0.6,0.9,0.9
USER20,Run7,0.7,0.9,0.9
USER20,Run8,0.8,0.7,0.9
USER20,Run9,0.9,0.9,0.9
USER20,Run11,0.9,0.8,0.8
USER20,Run12,0.9,0.7,0.9
USER20,Run13,0.8,0.9,0.9
USER20,Run14,0.8,0.9,0.9
USER20,Run15,0.9,0.9,0.9
USER20,Run16,0.9,0.9,0.9
USER20,Run17,0.8,0.9,0.9
USER20,Run20,0.6,0.9,0.9
USER20,Run21,0.9,0.9,0.9
USER20,Run22,0.9,0.9,0.9
USER20,Run23,0.9,0.9,0.9
USER20,Run24,0.9,0.9,0.9
USER20,Run25,0.9,0.9,0.9
USER21,Run1,1.0,0.7,0.8
USER21,Run3,0.7,0.8,0.8
USER21,Run4,0.6,0.8,1.0
USER21,Run6,0.8,1.0,1.0
USER21,Run7,1.0,0.9,1.0
USER21,Run8,1.0,0.9,1.0
USER21,Run11,0.7,0.8,0.7
USER21,Run12,0.9,0.6,1.0
USER21,Run13,0.7,0.8,0.8
USER21,Run14,0.7,0.8,0.9
USER21,Run15,0.8,0.9,0.8
USER21,Run16,0.8,0.9,1.0
USER21,Run19,1.0,1.0,1.0
USER21,Run20,0.8,0.9,0.8
USER21,Run21,0.9,1.0,1.0
USER21,Run22,0.7,1.0,0.9
USER21,Run23,0.6,0.8,0.8
USER21,Run24,0.9,0.8,0.8
USER21,Run25,0.8,0.8,0.8
USER22,Run2,1.0,0.818181818182,1.0
USER22,Run4,0.727272727273,0.818181818182,1.0
USER22,Run6,0.727272727273,0.818181818182,1.0
USER22,Run7,1.0,0.818181818182,1.0
USER22,Run8,0.727272727273,0.818181818182,1.0
USER22,Run11,0.909090909091,0.727272727273,0.818181818182
USER22,Run12,0.909090909091,0.727272727273,0.818181818182
USER22,Run13,1.0,0.727272727273,0.909090909091
USER22,Run15,0.727272727273,0.727272727273,0.727272727273
USER22,Run16,0.909090909091,0.818181818182,1.0
USER22,Run17,0.909090909091,0.727272727273,0.909090909091
USER22,Run21,0.909090909091,0.818181818182,1.0
USER22,Run22,1.0,0.727272727273,0.909090909091
USER22,Run25,1.0,0.727272727273,1.0
USER23,Run1,0.888888888889,1.0,1.0
USER23,Run2,0.888888888889,1.0,1.0
USER23,Run3,0.777777777778,1.0,1.0
USER23,Run4,0.888888888889,1.0,0.888888888889
USER23,Run5,0.666666666667,1.0,1.0
USER23,Run6,0.888888888889,1.0,1.0
USER23,Run8,0.888888888889,1.0,1.0
USER23,Run9,1.0,1.0,1.0
USER23,Run10,0.888888888889,1.0,1.0
USER23,Run11,1.0,0.888888888889,1.0
USER23,Run12,0.888888888889,1.0,1.0
USER23,Run13,0.666666666667,1.0,0.888888888889
USER23,Run17,1.0,1.0,1.0
USER23,Run18,0.555555555556,1.0,0.888888888889
USER23,Run19,0.888888888889,1.0,0.888888888889
USER23,Run20,0.666666666667,1.0,0.666666666667
USER23,Run21,1.0,1.0,1.0
USER23,Run24,1.0,1.0,1.0
USER23,Run25,1.0,0.888888888889,1.0
USER24,Run3,0.714285714286,0.285714285714,0.857142857143
USER24,Run4,0.857142857143,0.714285714286,1.0
USER24,Run6,0.857142857143,0.428571428571,0.857142857143
USER24,Run7,0.714285714286,0.571428571429,0.714285714286
USER24,Run9,0.857142857143,0.428571428571,0.857142857143
USER24,Run10,0.857142857143,0.142857142857,0.857142857143
USER24,Run12,0.857142857143,0.571428571429,0.857142857143
USER24,Run13,1.0,1.0,1.0
USER24,Run15,0.714285714286,0.571428571429,0.857142857143
USER24,Run16,0.857142857143,0.571428571429,0.857142857143
USER24,Run18,0.571428571429,0.714285714286,0.714285714286
USER24,Run19,0.857142857143,0.285714285714,0.857142857143
USER24,Run20,0.571428571429,1.0,0.714285714286
USER24,Run21,0.857142857143,0.571428571429,0.857142857143
USER24,Run23,0.857142857143,0.285714285714,0.857142857143
USER24,Run24,0.857142857143,0.714285714286,0.857142857143
